bait,prey,adj.P.Val,logFC
Fkh2,Idp1,0.0000138010983600317,2.24688624801722
Fkh2,Rpa34,0.000156097566701726,2.39031583054197
Fkh2,Naa25,0.0000186890766972152,2.89193594688844
Fkh2,Spi1,0.0343234771693537,2.33450557990687
Fkh2,Pst1,1.96699137522767e-29,9.1265473734278
Fkh2,Ani1,0.0350092283166699,2.55086001274195
Fkh2,Fma2,0.0000565001781560808,2.51117083772396
Fkh2,Rli1,0.0460797892503822,2.26692757043676
Fkh2,Cti6,1.06919341954045e-15,4.99792882875246
Fkh2,SPBC16H5.08c,0.00183981707221192,3.54936002811579
Fkh2,Vrs1,9.29058381704994e-16,4.69608591456998
Fkh2,Png2,1.00230277450495e-14,4.21647218296956
Fkh2,Pst3,2.28183325129924e-35,8.25408912570938
Fkh2,Nrs1,0.00000534283859060467,5.41422634763467
Fkh2,Rar1,0.000188584864609995,2.92888215279384
Fkh2,Dbp3,0.000000545754181990466,2.85009822014183
Fkh2,Krs1,0.0000000244447268555383,5.24462295934779
Fkh2,Fba1,0.00395340180491994,2.52810380278436
Fkh2,Prs1,0.0104140640039784,2.62267307795321
Fkh2,Ppp1,0.0433451761275728,2.09241249629129
Fkh2,Dep1,1.51605667324148e-15,5.08407281199771
Fkh2,Trs1,0.00914370774878363,1.68564988336194
Fkh2,Tif11,0.000015774535057156,2.38339545642659
Fkh2,Grn1,0.0070823374727056,2.3344935601766
Fkh2,Gua1,0.00000000190804247501637,3.56724943282399
Fkh2,Hrs1,0.00000435523290814307,2.66966461395644
Fkh2,Clr6,3.85546753080372e-11,7.09327241621519
Fkh2,Rxt2,1.12601528421563e-18,5.36328888030414
Fkh2,Eif21,0.000000000275842721331796,5.90139472987973
Fkh2,Nop2,0.00000912763225923903,3.03508383913068
Fkh2,Drs1,0.00016228198586525,3.60376262292942
Fkh2,Dfr1,0.0433451761275728,2.48507324763173
Fkh2,Rxt3,2.10275158457566e-19,6.00168298965576
Fkh2,Vtc4,0.000000773427409517901,3.29561545442258
Fkh2,Rpb3,0.0353992646456384,2.02039702205134
Fkh2,Tef5,0.0000000164238005731733,3.55294155645711
Fkh2,Yrs1,0.000480155382760567,3.38036208175476
Fkh2,Nts1,7.92406345999722e-14,4.74769350861518
Fkh2,Naa15,0.0000785417846163936,2.45356415035037
Fkh2,Nap1,0.000142083170177547,2.15293820893885
Fkh2,Tef3,0.000000706691761946561,2.45685946781543
Fkh2,SPCC825.01,0.0000689204130762362,3.06193226178788
Fkh2,SPCPB1C11.03,0.000156097566701726,6.76019338991858
Adn2,Tif1,0.0384866314406757,2.75908600042383
Adn2,Atp1,0.00000291306510334036,3.65975450472618
Adn2,Plb2,0.0335381918477427,1.59020816962349
Adn2,Csx1,0.0160267719181889,2.11993931616224
Adn2,Erf1,0.005907889291747,2.68686850922731
Adn2,Sap114,0.000297704649136573,2.35159455721884
Adn2,Trm402,0.00557571336083822,1.97802395643471
Adn2,Usp108,0.00000443873402743971,2.99722748089939
Adn2,Gpm1,0.00926627168367458,1.6403920956797
Adn2,Cwf2,0.00756395994852037,2.77480480963354
Adn2,Rpl2302,0.0349733555049532,1.19645949617965
Adn2,Spp42,0.0231150287053671,2.97334187496469
Adn2,Rps5,0.000000911631674445704,7.00951977110287
Adn2,Rpf2,0.0307122620849162,2.38982520109772
Adn2,Pmc1,0.000460814611521152,2.34763171896408
Adn2,Dhx29,0.00473470362325635,3.83822823410627
Adn2,Ppr1,0.00326112911838349,1.99759465042267
Adn2,Aha1,0.0307122620849162,3.28096994894478
Adn2,Hrd1,0.00516271297658657,1.61196549165889
Adn2,Mex67,0.00367353355810277,2.85775820100355
Adn2,Lsm5,0.0364886158156484,1.80945394646738
Adn2,Cwf3,0.000893602708128714,2.9495648630089
Adn2,Sap62,0.0074991059834837,2.06786056368433
Adn2,Cwf14,0.000893602708128714,2.26169070722113
Adn2,Cwf7,0.0128373330025313,2.46779517601759
Adn2,Ldb1,2.77129662124185e-26,10.525812051311
Adn2,Lsm4,0.0202291975258963,3.44755400532998
Adn2,Prp39,0.00219903724851011,2.24152106868261
Adn2,Kin1,0.0129483870363651,1.97588505452101
Adn2,Ilv5,0.0380718110242685,2.32719620700527
Adn2,Cwf11,0.000893602708128714,2.81267104036806
Adn2,Utp22,0.000297704649136573,2.83847665105906
Adn2,SPCC126.11c,0.00523140758200057,2.76437093791728
Adn2,Adn3,5.20851035155289e-12,9.82863246738472
Adn2,Cbc3,0.000869184208541023,2.78704081655825
Adn2,Utp23,0.0020352728782731,2.32323674725568
Adn2,Mdh1,0.00721134305235881,2.09523916810131
Adn2,Srp72,0.0161874105650695,3.36978728827354
Adn2,Ucp12,0.00594226218961062,2.38778078536436
Gaf1,Nht1,0.00706104304996189,4.08921466670536
Gaf1,Pss1,0.00273675005371974,3.39529092584425
Gaf1,Swr1,0.000398328487221271,2.89574353902917
Gaf1,Iec1,0.00513232665805574,4.63372760697507
Gaf1,Thi1,0.00150886943730421,2.31012159497266
Gaf1,Rpc19,0.00350713560204305,4.37695127281206
Gaf1,Cph1,0.000891462547282655,3.47935194208729
Gaf1,Nop12,0.0205750723498542,2.84482726851976
Gaf1,Hrp1,0.00705603221037354,2.98640947100119
Gaf1,Pap1,0.000237825340298181,4.67285723710694
Gaf1,Fol2,0.0000546205252379474,4.96411248159587
Gaf1,Bur6,0.00973297816969901,2.24080676557147
Gaf1,Mst2,0.00348311505452156,3.46417233218732
Gaf1,Hhf2,0.00293098644651175,1.5989346131542
Gaf1,Hta2,0.0359957864307977,1.26084847318918
Gaf1,Rpb10,0.0000114190222857604,5.4787855481861
Gaf1,Spo15,0.0275318272917986,2.38101501886601
Gaf1,Rsc58,0.016290390327077,2.10152394270629
Gaf1,Spt6,0.0000624532255240479,2.58153449111305
Gaf1,Ies6,0.00150886943730421,4.430749309187
Gaf1,Rpc11,0.000000451588590404479,4.30421754145868
Gaf1,Bip1,0.00571900649799032,1.52352450805648
Gaf1,Ura1,0.0294472119747945,1.96195911675693
Gaf1,Tfg3,0.0484278335236498,2.86109808524041
Gaf1,Cka1,0.0485259611192931,2.45906254004017
Gaf1,Pst2,0.00273675005371974,3.95708427627548
Gaf1,Rpb5,0.00566763186370932,3.59379690696671
Gaf1,Spt5,0.0405913539222451,2.67872581283573
Gaf1,Pdp3,0.00920856248184657,3.0229453613553
Gaf1,Rpb2,0.00150886943730421,3.82144803491211
Gaf1,Ies4,0.00378326704655759,4.13063014952895
Gaf1,Alp13,0.00348311505452156,3.89207033269416
Gaf1,Zip1,0.00054764585030685,1.73785234387899
Gaf1,Ino80,0.00360664505633204,4.25595239994369
Gaf1,Clr5,0.000063186904359849,5.62663662274681
Gaf1,Tbp1,0.00705325775507391,2.80566329755498
Gaf1,Hsf1,0.0232693070090224,4.41570275911617
Gaf1,Rim1,0.0000120627865273277,6.00149288619978
Gaf1,Cph2,0.0035784750150306,3.5288240145622
Gaf1,Rad52,0.000000162501889414246,5.65165977517461
Gaf1,Msc1,0.000880065365424572,2.91279036061602
Gaf1,Hrp3,0.00254625181757563,4.32209354274708
Gaf1,Orc3,0.0000738555039108258,4.49197213406336
Gaf1,Fas2,0.00956349091651564,2.30617593178875
Gaf1,Rpc2,0.00318639176931648,5.1405138136611
Gaf1,Pyk1,0.00063935208395961,2.67778966284917
Gaf1,Swi6,0.00378326704655759,3.07942751847003
Gaf1,Arp8,0.000504398112920426,5.13437806854353
Gaf1,Ies2,0.00378326704655759,3.49069610579038
Gaf1,Sfc1,0.000000000274414140237311,4.32232686336983
Gaf1,Eaf6,0.00708217731528821,2.63100520570588
Gaf1,Ptf1,0.0000388889118314734,4.47719715343172
Gaf1,Rad24,0.0107438849814714,4.83812400531986
Gaf1,Msh3,1.72042287128858e-11,3.56410416445659
Gaf1,SPAC8F11.04,0.0309686130690349,2.14287189482983
Gaf1,Fas1,0.0177902314924266,1.97278260785892
Gaf1,Cbh1,0.000386212715105181,5.0582734111982
Gaf1,Swc4,0.0340318920939221,2.27520686103775
Gaf1,Ost3,0.0177902314924266,2.76865953292581
Gaf1,Rpc82,0.00265028819221774,5.55619085590564
Gaf1,Rpc17,0.0000732028626520891,4.98770781297791
Gaf1,Iec5,0.00750772977550888,3.95630012455898
Gaf1,Rvb1,0.00435534316161214,4.17508138122223
Gaf1,Cbp1,0.0012832983524792,5.77510309796701
Gaf1,Pht1,0.0263653572957539,3.53484415218623
Gaf1,Irc3,0.0000546205252379474,5.45614988663009
Gaf1,Stt3,0.0360954788225952,2.45826287948763
Gaf1,Rpc40,0.0100255872520223,4.21063139362079
Gaf1,Ani1,0.0162599854641439,2.56874075809986
Gaf1,Brf1,0.00589135881001872,1.58902817672731
Gaf1,Rpb8,0.00507174261356733,5.33627739140596
Gaf1,Cbh2,0.0000430664583743866,5.13820680939122
Gaf1,Slm9,0.0000199633899880707,3.41254857857482
Gaf1,Ptf2,0.0114228117848083,3.41867494493373
Gaf1,Rsc9,0.00500572931048462,2.23961953282022
Gaf1,Top1,0.0000764195064198586,4.25471339501154
Gaf1,Sks2,0.000000162501889414246,1.23252919729777
Gaf1,Aha1,0.0368202011777936,2.72727493506231
Gaf1,Nto1,0.0134282457176446,3.1680624813305
Gaf1,Mot1,0.0000000463301448873355,4.64290166974236
Gaf1,Abp2,0.00319824687435642,5.3678713969495
Gaf1,Sre1,0.0170839636172959,3.29558409305233
Gaf1,Ppp1,0.00319824687435642,2.59837339893705
Gaf1,Msh2,3.796582962889e-18,6.51291964345419
Gaf1,Top2,0.0454711138630518,2.82111048509153
Gaf1,Mcm6,0.0485259611192931,1.70722601859998
Gaf1,Sfc6,0.000178560913510474,2.44931315300544
Gaf1,Rrp2,0.0000000100639803978416,4.4281546017755
Gaf1,Rfc1,0.00000508673322296399,5.00992132864259
Gaf1,Mcm7,0.00000508673322296399,3.01049346490046
Gaf1,Pho7,0.00500572931048462,3.44255203630015
Gaf1,Toa1,0.0495460755282971,1.56649713233741
Gaf1,Hmo1,0.0100276095502969,4.22387979030203
Gaf1,Rpb1,0.0068560680225431,3.95359206132206
Gaf1,Orc1,0.0000196602697738205,3.75768466867779
Gaf1,Atf1,0.0174914013441185,5.68268214198713
Gaf1,Orc6,0.00360664505633204,1.93026971335078
Gaf1,Rpc25,0.00150886943730421,4.8374605279321
Gaf1,Ncb2,0.000872452258055945,3.25579740968766
Gaf1,Cwf4,0.00836132367052974,2.72304395749079
Gaf1,Hip1,0.00000350747526217944,4.79755646459273
Gaf1,Hip3,0.0000000167908594744111,4.90191397134816
Gaf1,Sfc3,0.000000000926364126726037,4.81948778568055
Gaf1,Arp5,0.00293098644651175,4.41186989936324
Gaf1,Prt1,0.00705603221037354,2.17180315828563
Gaf1,Pku80,0.0015740719360116,3.07120461804847
Gaf1,Orc5,0.0000018962815639404,4.43973623619364
Gaf1,Rpc1,0.0033789415668583,4.91143863965636
Gaf1,Ssb1,0.0016014918987872,5.58300875599647
Gaf1,Orc2,0.00000748146810293566,3.92647922303553
Gaf1,Brx1,0.0376701275124257,1.9425904096979
Gaf1,Rvb2,0.0177902314924266,3.20293910076824
Gaf1,Rpc31,0.00158797145418248,5.11861830800421
Gaf1,Sfc9,0.000000243556311209502,3.58540595501747
Gaf1,Hip4,0.00000216109701796323,3.23896444619937
Gaf1,Alp5,0.0107356724553236,4.0194197826429
Gaf1,Orc4,0.0022401344403208,4.26513904607502
Gaf1,Rpb6,3.60519355966133e-13,4.62464795243971
Gaf1,Fft2,0.0034004974917102,3.33849704832685
Gaf1,Iec3,0.00247409113700701,3.92954902540299
Gaf1,Pku70,0.000000185372845753553,4.40028962632523
Gaf1,Rpb3,0.000290857345636081,2.88966177245721
Gaf1,Mcm3,0.00107648203723862,2.43025889978872
Gaf1,Cdc31,0.00000292073409689334,2.95709872034862
Gaf1,Mcm4,0.00000296561095340842,3.0652155564715
Gaf1,Sfc4,0.0000000088817499137314,3.64622796496484
Gaf1,Hap2,0.0194199583003046,2.29233978210239
Gaf1,Ssb2,0.00348311505452156,6.01703780750623
Gaf1,Rpc53,0.000278412335623705,5.63861726585601
Gaf1,Msh6,4.46105852232963e-17,5.78686947590674
Gaf1,Spp27,0.0068560680225431,4.43699559685492
Gaf1,Rpc34,0.00000100622623503088,5.51878113153815
Gaf1,Rhp16,0.000181081295517207,2.61766876654052
Gaf1,Rhp7,0.000000500857482660217,3.5281430471678
Gaf1,Rpc37,0.0120410567730307,4.33790675841143
Gaf1,Dbl5,0.000121197343202301,3.82789521072816
Gaf1,Swp1,0.0161905715284485,3.17051221431435
Gaf1,SPCC965.10,0.000327360329386673,2.69879587317992
Gaf1,Cob1-I1,0.000000162501889414246,4.02883796452657
Hsf1,Arp9,0.00711801145862195,2.29506009998587
Hsf1,Nht1,0.0261829058719137,3.67577224394232
Hsf1,Pss1,0.00978888808004285,3.10751577063528
Hsf1,Snf21,0.0038854004753172,2.84656151075588
Hsf1,Ssa1,1.45513759929053e-21,6.26526210204346
Hsf1,Rpc19,0.0393688563804025,3.44224467489207
Hsf1,Cph1,0.0407012746018432,2.43118544907103
Hsf1,Pap1,0.00067451043157892,4.60600200217672
Hsf1,Fol2,0.00160545314008405,4.27228639701214
Hsf1,Ssr1,0.0490943347288469,1.87688305298467
Hsf1,Bur6,0.0000704699020072491,3.39787211552586
Hsf1,Mst2,0.0382228364717867,2.73896470062738
Hsf1,Rpb10,0.011405265452103,3.63927051759662
Hsf1,Lsh1,1.53613499268379e-14,4.76931650163981
Hsf1,Ies6,0.0195856506700779,3.58952867399972
Hsf1,Pst2,0.0457845067081763,2.9412379306444
Hsf1,Rpb5,0.0246046163480578,3.19416703403163
Hsf1,Ies4,0.0156810822962587,3.73405443571839
Hsf1,Ssr3,0.00139816846723267,2.63250846620464
Hsf1,Alp13,0.00921954306354597,3.68261403965638
Hsf1,Ino80,0.0260446119152281,3.5824758590776
Hsf1,Clr5,0.0023014690661288,4.72763027371215
Hsf1,Tbp1,0.00067451043157892,3.61186971754105
Hsf1,Rim1,0.0491660325956955,3.25976108517066
Hsf1,Cph2,0.0432003215173025,2.73062140905411
Hsf1,Orc3,0.0284029873855568,2.88923968019059
Hsf1,Fas2,0.0000914719066647429,3.44247385138332
Hsf1,Prz1,0.0346003502213713,3.72753828721843
Hsf1,Rpc2,0.0279557108496729,4.19860240323672
Hsf1,Cmb1,0.0490884441878336,4.08857820547134
Hsf1,Swi6,0.0256479785150125,2.61787876976976
Hsf1,Arp8,0.00458255702511328,4.51968190252387
Hsf1,Ies2,0.00533997769677583,3.54631008260858
Hsf1,Fas1,0.0000000014808143643643,4.22248791415622
Hsf1,Cbh1,0.000684741527399354,5.11687519425016
Hsf1,Rpc82,0.0407012746018432,4.20070523229321
Hsf1,Rpc17,0.0261829058719137,3.24487925244527
Hsf1,Iec5,0.00978888808004285,4.02674293640062
Hsf1,Cbp1,0.0110179287582065,4.90413421847501
Hsf1,Irc3,0.000132966577806759,5.5171130556441
Hsf1,Spi1,0.0147821934963161,2.48459817624647
Hsf1,Rpc40,0.047293488553685,3.56965647154726
Hsf1,Myo1,0.00504428342511739,1.99566035806856
Hsf1,Rpb8,0.00592429484785126,5.48961034603671
Hsf1,Cbh2,0.00417097032810666,4.01769162586753
Hsf1,Slm9,0.0241409884223169,2.13464362345564
Hsf1,Fhn1,0.000389741675584036,4.09787668602991
Hsf1,Top1,0.00399825063251007,3.44947078903649
Hsf1,Mot1,0.0429339639572798,2.17680805923282
Hsf1,Abp2,0.0147657728492938,4.78126975762364
Hsf1,Rpc10,0.00603230630457185,1.80167573833005
Hsf1,Sre1,0.00921954306354597,3.71322269811268
Hsf1,Pho7,0.000639905580071599,4.30192050747566
Hsf1,Hmo1,0.000447152390621466,5.79686377890434
Hsf1,Orc1,0.0207476136915043,2.39200229327244
Hsf1,Rpc25,0.0147657728492938,4.03877612290781
Hsf1,Ncb2,0.0020898622170149,3.20235712639456
Hsf1,Hip1,0.00550496353706187,3.30124461215312
Hsf1,Arp5,0.0407012746018432,3.37363337755201
Hsf1,Pku80,0.01396587378469,2.59615607172314
Hsf1,Pim1,0.00215212058701196,3.72691750137337
Hsf1,Rpc1,0.0261829058719137,4.08075956874998
Hsf1,Rpc31,0.0407012746018432,3.71795778975839
Hsf1,Alp5,0.0303288802438332,3.6920687521383
Hsf1,Orc4,0.0253207543669082,3.42554292002597
Hsf1,Iec3,0.00715988398087293,3.67496428485026
Hsf1,Rsc7,0.00533997769677583,2.47874092565475
Hsf1,Sap1,0.0291308822729699,3.70089550960566
Hsf1,Hap2,0.000000171030653771531,4.50915695711998
Hsf1,Ssa2,7.15068914382713e-18,4.16665065258791
Hsf1,Rpc53,0.0213252955198013,4.044535519996
Hsf1,Spp27,0.000712564546720058,5.63366006897284
Hsf1,Rpc34,0.0294407540253875,2.98851867159521
Hsf1,Rpc37,0.0353286664255993,3.95895094915956
Hsf1,Psi1,3.7326245905765e-11,3.44294867108091
Hsf1,SPCC965.10,0.011080441405552,2.10540531822076
Adn3,Prp22,0.00743225799302197,1.94920242178988
Adn3,Smd1,0.0234934748208882,4.20907413701752
Adn3,Prp10,0.035146376955674,1.93902809383261
Adn3,Mrps9,0.0234934748208882,1.87233212385544
Adn3,Ldb1,0.00743225799302197,4.77344540183863
Adn3,Oca8,0.0241923240110915,1.72454696523394
Adn3,Srp54,0.0234934748208882,2.46093004052669
Adn3,Tif6,0.00164293873394216,2.66428538567691
Adn3,Mdh1,0.00182667807926842,2.51367979829094
Adn3,Srp72,0.035146376955674,3.44473973282119
Ams2,SPAC1039.01,0.0000123476823663528,3.00582183387176
Ams2,Erg11,0.0307715664257356,2.3126856501397
Ams2,Rad25,0.00752078522962989,3.99450317504244
Ams2,Sec62,0.00752078522962989,2.48874315259773
Ams2,Imp4,0.00059838848917738,2.56266586876243
Ams2,Yip5,0.00233864413783194,2.09172305373481
Ams2,Pho842,0.0307715664257356,3.71997968650748
Ams2,Dnf2,0.00059838848917738,2.72518928300948
Ams2,Abc4,0.000000234078161860737,3.48067659606417
Ams2,Rad24,0.000785674379035294,6.60491714783568
Ams2,Cta4,0.0215022711109768,2.39430760893864
Ams2,Doa10,0.0115040816095174,1.9018051440727
Ams2,Pho841,0.000442012327910727,3.10773226958159
Ams2,Amf1,0.00291450386634289,2.28337515634291
Ams2,Scs2,0.00059838848917738,2.88843046628957
Ams2,Lsm5,0.00229543661500496,2.320504320493
Ams2,Nrf1,0.0497236855413092,1.65873584903356
Ams2,Rrs1,0.0460002978485304,1.7443783092976
Ams2,Hmt2,0.00310900816647076,3.00233888097508
Ams2,Lsm4,0.0115019866179162,3.6234974641102
Ams2,Pmr1,0.00331418655389692,2.64566860801646
Ams2,SPBC3B8.06,0.000000512977795386945,2.74332766047421
Ams2,Shr3,0.00412431809230287,3.73666909179957
Ams2,Ght2,0.00011393525968784,2.27964348299029
Ams2,Bag102,0.000116643624360633,2.39555449563153
Ams2,Ags1,0.00115294776563749,2.26682740682765
Ams2,Ctr4,0.0243822685851466,2.46345426166177
Ams2,Mug33,0.00844492363306035,1.93064123412167
Ams2,Lsm7,0.00752078522962989,2.1305531451786
Ams2,SPCC320.08,1.5891614915405e-13,3.93558982644348
Ams2,Tpx1,0.00358093968927248,2.84052054167857
Ams2,SPCC584.13,0.000000486822691688532,4.01716190930421
Ams2,SPCC965.13,0.0052577952653502,3.56217165577422
Ams2,SPCPB1C11.03,0.000177612383370875,7.18451680515702
Res1,Yip5,0.00511503881707822,2.07803868227473
Res1,Res2,0.0000073639849329431,7.5412621018017
Res1,Aur1,0.0453576989743071,2.64051716931257
Res1,Pho841,0.0229615840256778,2.52157765336562
Res1,Nrm1,0.000000216166039916443,7.6266503947205
Res1,Prs1,3.26685423835683e-16,6.05819641986474
Res1,Yox1,0.0000000930029032276932,8.61821091936844
Res1,Cdc10,0.000000216166039916443,10.5426253045895
Res1,Cop1,0.00511503881707822,2.1356289924898
Res1,SPCC584.13,0.00511503881707822,2.82405405847284
Atf1,Nht1,0.0442870183450309,1.21375795979667
Atf1,Laf1,0.000328833873247315,2.35245905877083
Atf1,Rpc19,0.0126273704337886,1.49847001940775
Atf1,Bur6,0.0282722586855224,2.4696175228641
Atf1,Deb1,0.0232616627185088,2.75216540505082
Atf1,Dal2,0.0210998442880932,2.33878147691372
Atf1,Pcr1,0.000000000333156960883411,8.29341405261099
Atf1,Rpb5,0.00194736040920938,1.51370908512979
Atf1,Ies4,0.00655296730612847,1.42053621468473
Atf1,Sds3,0.0178803076164415,1.98286121852058
Atf1,Ost1,0.00000606379781456452,1.4782504991653
Atf1,Ino80,0.000142380963219406,1.44980483191574
Atf1,Clr5,0.0486610860700667,2.0290667099226
Atf1,Tbp1,0.0412403106931711,2.20181008266135
Atf1,Hsf1,0.000448590513575704,1.92041642669038
Atf1,Rpc2,0.00000736190178794696,1.86733747208041
Atf1,Cmb1,0.000144348273544136,1.68009604348004
Atf1,Arp8,0.003625338873693,1.53067446915154
Atf1,Ies2,0.0442870183450309,1.24390503138527
Atf1,Sen1,0.0277128171437259,2.15201651876314
Atf1,Cbh1,0.00576154006027554,2.31804261260329
Atf1,Rpc82,0.000434171595882506,1.71727110909472
Atf1,Rpc17,0.00954335060696316,1.48153376043248
Atf1,Cbp1,0.0061099992069212,1.7628926391545
Atf1,Zas1,0.0413323421206702,1.37784711748857
Atf1,Stt3,0.00000490186436983293,1.46728054179783
Atf1,Rpc40,0.0000109248335845027,1.69717469718887
Atf1,Pst1,0.0013606088409873,2.68190801174515
Atf1,Cbh2,0.00387419623017243,2.90678854816809
Atf1,Klp9,0.0408727438447634,1.32534598433013
Atf1,Slm9,0.00976230534982757,2.20591466293719
Atf1,Pst3,0.0310322003388973,1.54646800911073
Atf1,Spp41,0.0197680061532398,2.86803642210167
Atf1,Mot1,0.0179329104497978,2.47978217499047
Atf1,Abp2,0.00746037152783776,1.36063874146254
Atf1,Sfc6,0.00840043611612266,2.26502213153724
Atf1,Rrp2,0.00375115263385229,2.44936083295667
Atf1,Rpc25,0.0232616627185088,1.92245034279815
Atf1,Hip1,0.0438912224290961,2.01822317415057
Atf1,Hip3,0.00544899186798131,2.89585447410765
Atf1,Sfc3,0.00593903619598153,2.64053940504343
Atf1,Arp5,0.00267799233216868,1.48221016860129
Atf1,Pku80,0.000396831678495282,3.6046629251009
Atf1,Rpc1,0.0000113398496354898,1.72668907930702
Atf1,Rpc31,0.00863384975185908,1.69449165253878
Atf1,Hip4,0.0217050826254506,2.35044881700968
Atf1,Alp5,0.0162817251703277,1.23793490773139
Atf1,Rxt3,0.0310322003388973,1.41013327173229
Atf1,Pku70,0.000487714798938104,3.00308513485529
Atf1,Sap1,0.0000167157703049238,1.47208709096384
